"";"X";"Treatment";"Site";"Sub_site";"Plot";"Depth_depot";"Id_echantillon";"Substrate";"decay_rate";"decomposition_state";"Gene_decomp_state";"Growth_season";"Duration_months";"Duration_months_meanp";"Place_depot";"Soil_Temp";"Air_Temp_withNA";"Air_Temp";"Temp_Soil_predict";"Temp_soil_predict_onlyNA";"Opening_canopy";"Water_table_level_min";"Water_table_level_max";"Water_table_level_mean";"Thick_Water_table__minlevel_to_surf";"Thick_watertable_min_to_max_permanent_variation";"Plot_peat_thickness";"Moh_thick_before";"Moh_thick_after";"Bulk_density_plotmean";"Water_content_plotmean";"Cpercent_plotmean";"C_sample_density_plotmean";"Ratio_CN_plotmean";"SD_Plot_peat_thickness"
"394";394;"CPRS";"CPRS3";"CPRS5";"CPRS5P3";"10";"P182";"Pleurozium";0,27020719;"F";"F";"season2";"15.77";15,9;"A2";NA;8,39128111734961;8,39128111734961;9,11167013497324;9,11167013497324;38,29;-18,5;-3;-10,75;18,5;15,5;13,76;38,123375;17,6585;0,404954469666667;0,541197204333333;0,306294;0,0322129286666667;23,0700037433333;NA
"395";395;"CPRS";"CPRS3";"CPRS5";"CPRS5P3";"10";"F186";"Fuscum";0,031296252;"F";"F";"season2";"15.77";15,9;"A2";NA;8,39128111734961;8,39128111734961;9,11167013497324;9,11167013497324;38,29;-18,5;-3;-10,75;18,5;15,5;13,76;38,123375;17,6585;0,404954469666667;0,541197204333333;0,306294;0,0322129286666667;23,0700037433333;NA
"396";396;"CPRS";"CPRS3";"CPRS5";"CPRS5P3";"10";"C188";"Capillifolium";-0,108438106;"F";"F";"season2";"15.77";15,9;"A2";NA;8,39128111734961;8,39128111734961;9,11167013497324;9,11167013497324;38,29;-18,5;-3;-10,75;18,5;15,5;13,76;38,123375;17,6585;0,404954469666667;0,541197204333333;0,306294;0,0322129286666667;23,0700037433333;NA
"397";397;"CPRS";"CPRS3";"CPRS5";"CPRS5P3";"20";"P181";"Pleurozium";0,068179632;"H";"H";"season2";"15.77";15,9;"A2";9,40289604155745;8,39128111734961;8,39128111734961;9,02665740767297;9,40289604155745;38,29;-18,5;-3;-10,75;18,5;15,5;13,76;38,123375;17,6585;0,404954469666667;0,541197204333333;0,306294;0,0322129286666667;23,0700037433333;NA
"398";398;"CPRS";"CPRS3";"CPRS5";"CPRS5P3";"20";"F184";"Fuscum";-0,033041986;"H";"H";"season2";"15.77";15,9;"A2";9,40289604155745;8,39128111734961;8,39128111734961;9,02665740767297;9,40289604155745;38,29;-18,5;-3;-10,75;18,5;15,5;13,76;38,123375;17,6585;0,404954469666667;0,541197204333333;0,306294;0,0322129286666667;23,0700037433333;NA
"399";399;"CPRS";"CPRS3";"CPRS5";"CPRS5P3";"20";"C194";"Capillifolium";-0,109129954;"H";"H";"season2";"15.77";15,9;"A2";9,40289604155745;8,39128111734961;8,39128111734961;9,02665740767297;9,40289604155745;38,29;-18,5;-3;-10,75;18,5;15,5;13,76;38,123375;17,6585;0,404954469666667;0,541197204333333;0,306294;0,0322129286666667;23,0700037433333;NA
"400";400;"Control";"Temoin1";"T1";"T1P1";"10";"P120";"Pleurozium";0,127026376;"F";"F";"season2";"15.77";15,9;"A2";8,39814000552446;NA;7,85527719526701;7,82314786330508;8,39814000552446;53,54666667;-35;0;-17,5;35;35;62,575;62,575;62,575;0,33974719425;0,657539851;0,28333875;0,04313491675;43,3262448125;9,52458729593544
"401";401;"Control";"Temoin1";"T1";"T1P1";"10";"F183";"Fuscum";0,025708763;"F";"F";"season2";"15.77";15,9;"A2";8,39814000552446;NA;7,85527719526701;7,82314786330508;8,39814000552446;53,54666667;-35;0;-17,5;35;35;62,575;62,575;62,575;0,33974719425;0,657539851;0,28333875;0,04313491675;43,3262448125;9,52458729593544
"402";402;"Control";"Temoin1";"T1";"T1P1";"10";"C117";"Capillifolium";0,032147712;"F";"F";"season2";"15.77";15,9;"A2";8,39814000552446;NA;7,85527719526701;7,82314786330508;8,39814000552446;53,54666667;-35;0;-17,5;35;35;62,575;62,575;62,575;0,33974719425;0,657539851;0,28333875;0,04313491675;43,3262448125;9,52458729593544
"403";403;"Control";"Temoin1";"T1";"T1P1";"20";"P122";"Pleurozium";0,241795729;"M2";"M";"season2";"15.77";15,9;"A2";NA;NA;7,85527719526701;7,73813513600482;7,73813513600482;53,54666667;-35;0;-17,5;35;35;62,575;62,575;62,575;0,33974719425;0,657539851;0,28333875;0,04313491675;43,3262448125;9,52458729593544
"404";404;"Control";"Temoin1";"T1";"T1P1";"20";"F177";"Fuscum";0,111034076;"M2";"M";"season2";"15.77";15,9;"A2";NA;NA;7,85527719526701;7,73813513600482;7,73813513600482;53,54666667;-35;0;-17,5;35;35;62,575;62,575;62,575;0,33974719425;0,657539851;0,28333875;0,04313491675;43,3262448125;9,52458729593544
"405";405;"Control";"Temoin1";"T1";"T1P1";"20";"C147";"Capillifolium";0,212478783;"M2";"M";"season2";"15.77";15,9;"A2";NA;NA;7,85527719526701;7,73813513600482;7,73813513600482;53,54666667;-35;0;-17,5;35;35;62,575;62,575;62,575;0,33974719425;0,657539851;0,28333875;0,04313491675;43,3262448125;9,52458729593544
"406";406;"Control";"Temoin1";"T1";"T1P2";"10";"P136";"Pleurozium";0,389882027;"F";"F";"season2";"15.77";15,9;"A2";8,58679792184584;NA;7,85527719526701;7,82314786330508;8,58679792184584;63,6;-41,5;-14,5;-28;41,5;27;57,85;57,85;57,85;0,65463546775;0,705348434;0,35974475;0,055796019;50,1627165625;13,4027687634427
"407";407;"Control";"Temoin1";"T1";"T1P2";"10";"F172";"Fuscum";-0,283480627;"F";"F";"season2";"15.77";15,9;"A2";8,58679792184584;NA;7,85527719526701;7,82314786330508;8,58679792184584;63,6;-41,5;-14,5;-28;41,5;27;57,85;57,85;57,85;0,65463546775;0,705348434;0,35974475;0,055796019;50,1627165625;13,4027687634427
"408";408;"Control";"Temoin1";"T1";"T1P2";"10";"C150";"Capillifolium";0,28864915;"F";"F";"season2";"15.77";15,9;"A2";8,58679792184584;NA;7,85527719526701;7,82314786330508;8,58679792184584;63,6;-41,5;-14,5;-28;41,5;27;57,85;57,85;57,85;0,65463546775;0,705348434;0,35974475;0,055796019;50,1627165625;13,4027687634427
"409";409;"Control";"Temoin1";"T1";"T1P2";"20";"P135";"Pleurozium";0,299887139;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;7,85527719526701;7,73813513600482;7,73813513600482;63,6;-41,5;-14,5;-28;41,5;27;57,85;57,85;57,85;0,65463546775;0,705348434;0,35974475;0,055796019;50,1627165625;13,4027687634427
"410";410;"Control";"Temoin1";"T1";"T1P2";"20";"F176";"Fuscum";0,064703442;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;7,85527719526701;7,73813513600482;7,73813513600482;63,6;-41,5;-14,5;-28;41,5;27;57,85;57,85;57,85;0,65463546775;0,705348434;0,35974475;0,055796019;50,1627165625;13,4027687634427
"411";411;"Control";"Temoin1";"T1";"T1P2";"20";"C149";"Capillifolium";0,340816276;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;7,85527719526701;7,73813513600482;7,73813513600482;63,6;-41,5;-14,5;-28;41,5;27;57,85;57,85;57,85;0,65463546775;0,705348434;0,35974475;0,055796019;50,1627165625;13,4027687634427
"412";412;"Control";"Temoin1";"T1";"T1P3";"10";"P118";"Pleurozium";0,208083748;"F";"F";"season2";"15.77";15,9;"A2";NA;7,85527719526701;7,85527719526701;7,82314786330508;7,82314786330508;52,51;-35;-16,5;-25,75;35;18,5;63,025;63,025;63,025;0,41295370375;0,63392663975;0,3115075;0,07750411025;34,54115136;10,9116970072921
"413";413;"Control";"Temoin1";"T1";"T1P3";"10";"F170";"Fuscum";-0,030306934;"F";"F";"season2";"15.77";15,9;"A2";NA;7,85527719526701;7,85527719526701;7,82314786330508;7,82314786330508;52,51;-35;-16,5;-25,75;35;18,5;63,025;63,025;63,025;0,41295370375;0,63392663975;0,3115075;0,07750411025;34,54115136;10,9116970072921
"414";414;"Control";"Temoin1";"T1";"T1P3";"10";"C148";"Capillifolium";0,234298102;"F";"F";"season2";"15.77";15,9;"A2";NA;7,85527719526701;7,85527719526701;7,82314786330508;7,82314786330508;52,51;-35;-16,5;-25,75;35;18,5;63,025;63,025;63,025;0,41295370375;0,63392663975;0,3115075;0,07750411025;34,54115136;10,9116970072921
"415";415;"Control";"Temoin1";"T1";"T1P3";"20";"P117";"Pleurozium";0,24116166;"F";"F";"season2";"15.77";15,9;"A2";7,94435624573687;7,85527719526701;7,85527719526701;7,73813513600482;7,94435624573687;52,51;-35;-16,5;-25,75;35;18,5;63,025;63,025;63,025;0,41295370375;0,63392663975;0,3115075;0,07750411025;34,54115136;10,9116970072921
"416";416;"Control";"Temoin1";"T1";"T1P3";"20";"F 166";"Fuscum";0,305615235;"F";"F";"season2";"15.77";15,9;"A2";7,94435624573687;7,85527719526701;7,85527719526701;7,73813513600482;7,94435624573687;52,51;-35;-16,5;-25,75;35;18,5;63,025;63,025;63,025;0,41295370375;0,63392663975;0,3115075;0,07750411025;34,54115136;10,9116970072921
"417";417;"Control";"Temoin2";"T2";"T2P1";"10";"P185";"Pleurozium";0,024124167;"M2";"M";"season2";"15.77";15,9;"A2";7,69656862745098;NA;NA;NA;7,69656862745098;86,13;-24,5;-10,5;-17,5;24,5;14;138,575;138,575;138,575;0,4497268505;0,7007058915;0,3253175;0,04332448975;43,533014045;18,1363802748422
"418";418;"Control";"Temoin2";"T2";"T2P1";"10";"F174";"Fuscum";0,141123773;"M2";"M";"season2";"15.77";15,9;"A2";7,69656862745098;NA;NA;NA;7,69656862745098;86,13;-24,5;-10,5;-17,5;24,5;14;138,575;138,575;138,575;0,4497268505;0,7007058915;0,3253175;0,04332448975;43,533014045;18,1363802748422
"419";419;"Control";"Temoin2";"T2";"T2P1";"10";"C195";"Capillifolium";0,005447794;"M2";"M";"season2";"15.77";15,9;"A2";7,69656862745098;NA;NA;NA;7,69656862745098;86,13;-24,5;-10,5;-17,5;24,5;14;138,575;138,575;138,575;0,4497268505;0,7007058915;0,3253175;0,04332448975;43,533014045;18,1363802748422
"420";420;"Control";"Temoin2";"T2";"T2P1";"20";"P188";"Pleurozium";0,041722522;"M3";"M";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;86,13;-24,5;-10,5;-17,5;24,5;14;138,575;138,575;138,575;0,4497268505;0,7007058915;0,3253175;0,04332448975;43,533014045;18,1363802748422
"421";421;"Control";"Temoin2";"T2";"T2P1";"20";"F166";"Fuscum";-0,259189823;"M3";"M";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;86,13;-24,5;-10,5;-17,5;24,5;14;138,575;138,575;138,575;0,4497268505;0,7007058915;0,3253175;0,04332448975;43,533014045;18,1363802748422
"422";422;"Control";"Temoin2";"T2";"T2P1";"20";"C194";"Capillifolium";-0,015702761;"M3";"M";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;86,13;-24,5;-10,5;-17,5;24,5;14;138,575;138,575;138,575;0,4497268505;0,7007058915;0,3253175;0,04332448975;43,533014045;18,1363802748422
"423";423;"Control";"Temoin2";"T2";"T2P2";"10";"P190";"Pleurozium";0,194153479;"F";"F";"season2";"15.77";15,9;"A2";6,22467038539554;NA;NA;NA;6,22467038539554;46,61;-36,5;-16,5;-26,5;36,5;20;93,7;93,7;93,7;0,745768247666667;0,652972325333333;0,312533333333333;0,044157465;52,4638064;16,8057007871546
"424";424;"Control";"Temoin2";"T2";"T2P2";"10";"F181";"Fuscum";-0,105982452;"F";"F";"season2";"15.77";15,9;"A2";6,22467038539554;NA;NA;NA;6,22467038539554;46,61;-36,5;-16,5;-26,5;36,5;20;93,7;93,7;93,7;0,745768247666667;0,652972325333333;0,312533333333333;0,044157465;52,4638064;16,8057007871546
"425";425;"Control";"Temoin2";"T2";"T2P2";"10";"C200";"Capillifolium";0,051981822;"F";"F";"season2";"15.77";15,9;"A2";6,22467038539554;NA;NA;NA;6,22467038539554;46,61;-36,5;-16,5;-26,5;36,5;20;93,7;93,7;93,7;0,745768247666667;0,652972325333333;0,312533333333333;0,044157465;52,4638064;16,8057007871546
"426";426;"Control";"Temoin2";"T2";"T2P2";"20";"P187";"Pleurozium";0,185589556;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;46,61;-36,5;-16,5;-26,5;36,5;20;93,7;93,7;93,7;0,745768247666667;0,652972325333333;0,312533333333333;0,044157465;52,4638064;16,8057007871546
"427";427;"Control";"Temoin2";"T2";"T2P2";"20";"F171";"Fuscum";0,034442576;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;46,61;-36,5;-16,5;-26,5;36,5;20;93,7;93,7;93,7;0,745768247666667;0,652972325333333;0,312533333333333;0,044157465;52,4638064;16,8057007871546
"428";428;"Control";"Temoin2";"T2";"T2P2";"20";"C197";"Capillifolium";-0,347000075;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;46,61;-36,5;-16,5;-26,5;36,5;20;93,7;93,7;93,7;0,745768247666667;0,652972325333333;0,312533333333333;0,044157465;52,4638064;16,8057007871546
"429";429;"Control";"Temoin2";"T2";"T2P3";"10";"P186";"Pleurozium";0,190395058;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;59,44;-37;-8;-22,5;37;29;106,05;106,05;106,05;0,706318128333333;0,631874967333333;0,329499333333333;0,0580291226666667;65,6300987833333;17,2336115895959
"430";430;"Control";"Temoin2";"T2";"T2P3";"10";"F180";"Fuscum";0,112566041;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;59,44;-37;-8;-22,5;37;29;106,05;106,05;106,05;0,706318128333333;0,631874967333333;0,329499333333333;0,0580291226666667;65,6300987833333;17,2336115895959
"431";431;"Control";"Temoin2";"T2";"T2P3";"10";"C198";"Capillifolium";-0,206098178;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;59,44;-37;-8;-22,5;37;29;106,05;106,05;106,05;0,706318128333333;0,631874967333333;0,329499333333333;0,0580291226666667;65,6300987833333;17,2336115895959
"432";432;"Control";"Temoin2";"T2";"T2P3";"20";"P191";"Pleurozium";0,261670213;"M3";"M";"season2";"15.77";15,9;"A2";5,8694212849436;NA;NA;NA;5,8694212849436;59,44;-37;-8;-22,5;37;29;106,05;106,05;106,05;0,706318128333333;0,631874967333333;0,329499333333333;0,0580291226666667;65,6300987833333;17,2336115895959
"433";433;"Control";"Temoin2";"T2";"T2P3";"20";"F179";"Fuscum";0,065960991;"M3";"M";"season2";"15.77";15,9;"A2";5,8694212849436;NA;NA;NA;5,8694212849436;59,44;-37;-8;-22,5;37;29;106,05;106,05;106,05;0,706318128333333;0,631874967333333;0,329499333333333;0,0580291226666667;65,6300987833333;17,2336115895959
"435";435;"Control";"Temoin3";"T3";"T3P1";"10";"P192";"Pleurozium";0,303835971;"F";"F";"season2";"15.77";15,9;"A2";7,79620520622042;NA;NA;NA;7,79620520622042;30,67;-51,5;-22,5;-37;51,5;29;67,65;67,65;67,65;0,0810376173333333;0,868573931666667;0,439033333333333;0,034157;51,8524262333333;19,5966565354507
"436";436;"Control";"Temoin3";"T3";"T3P1";"10";"F178";"Fuscum";0,132062391;"F";"F";"season2";"15.77";15,9;"A2";7,79620520622042;NA;NA;NA;7,79620520622042;30,67;-51,5;-22,5;-37;51,5;29;67,65;67,65;67,65;0,0810376173333333;0,868573931666667;0,439033333333333;0,034157;51,8524262333333;19,5966565354507
"437";437;"Control";"Temoin3";"T3";"T3P1";"10";"C193";"Capillifolium";-0,083093007;"F";"F";"season2";"15.77";15,9;"A2";7,79620520622042;NA;NA;NA;7,79620520622042;30,67;-51,5;-22,5;-37;51,5;29;67,65;67,65;67,65;0,0810376173333333;0,868573931666667;0,439033333333333;0,034157;51,8524262333333;19,5966565354507
"438";438;"Control";"Temoin3";"T3";"T3P1";"20";"P193";"Pleurozium";0,24519118;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;30,67;-51,5;-22,5;-37;51,5;29;67,65;67,65;67,65;0,0810376173333333;0,868573931666667;0,439033333333333;0,034157;51,8524262333333;19,5966565354507
"439";439;"Control";"Temoin3";"T3";"T3P1";"20";"F167";"Fuscum";-0,037230111;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;30,67;-51,5;-22,5;-37;51,5;29;67,65;67,65;67,65;0,0810376173333333;0,868573931666667;0,439033333333333;0,034157;51,8524262333333;19,5966565354507
"440";440;"Control";"Temoin3";"T3";"T3P1";"20";"C192";"Capillifolium";-0,174457807;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;30,67;-51,5;-22,5;-37;51,5;29;67,65;67,65;67,65;0,0810376173333333;0,868573931666667;0,439033333333333;0,034157;51,8524262333333;19,5966565354507
"441";441;"Control";"Temoin3";"T3";"T3P2";"10";"P194";"Pleurozium";0,33424912;"F";"F";"season2";"15.77";15,9;"A2";6,64455713319811;NA;NA;NA;6,64455713319811;52,16;-37;-20;-28,5;37;17;77,15;77,15;77,15;0,68199373675;0,63228357425;0,38315775;0,0565968325;35,12346726;13,2318395904488
"442";442;"Control";"Temoin3";"T3";"T3P2";"10";"F175";"Fuscum";0,156559226;"F";"F";"season2";"15.77";15,9;"A2";6,64455713319811;NA;NA;NA;6,64455713319811;52,16;-37;-20;-28,5;37;17;77,15;77,15;77,15;0,68199373675;0,63228357425;0,38315775;0,0565968325;35,12346726;13,2318395904488
"443";443;"Control";"Temoin3";"T3";"T3P2";"10";"C187";"Capillifolium";-0,241253678;"F";"F";"season2";"15.77";15,9;"A2";6,64455713319811;NA;NA;NA;6,64455713319811;52,16;-37;-20;-28,5;37;17;77,15;77,15;77,15;0,68199373675;0,63228357425;0,38315775;0,0565968325;35,12346726;13,2318395904488
"444";444;"Control";"Temoin3";"T3";"T3P2";"20";"P195";"Pleurozium";0,117815137;"M2";"M";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;52,16;-37;-20;-28,5;37;17;77,15;77,15;77,15;0,68199373675;0,63228357425;0,38315775;0,0565968325;35,12346726;13,2318395904488
"445";445;"Control";"Temoin3";"T3";"T3P2";"20";"F168";"Fuscum";-0,060331731;"M2";"M";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;52,16;-37;-20;-28,5;37;17;77,15;77,15;77,15;0,68199373675;0,63228357425;0,38315775;0,0565968325;35,12346726;13,2318395904488
"446";446;"Control";"Temoin3";"T3";"T3P2";"20";"C186";"Capillifolium";-0,160667408;"M2";"M";"season2";"15.77";15,9;"A2";NA;NA;NA;NA;NA;52,16;-37;-20;-28,5;37;17;77,15;77,15;77,15;0,68199373675;0,63228357425;0,38315775;0,0565968325;35,12346726;13,2318395904488
"447";447;"Control";"Temoin3";"T3";"T3P3";"10";"P196";"Pleurozium";0,313895295;"F";"F";"season2";"15.77";15,9;"A2";NA;8,38830290736984;NA;NA;NA;74;-46;-13;-29,5;46;33;80,725;80,725;80,725;0,650949861;0,572971812666667;0,362021333333333;0,032835662;42,8237487566667;25,6860985339295
"448";448;"Control";"Temoin3";"T3";"T3P3";"10";"F165";"Fuscum";-0,059159161;"F";"F";"season2";"15.77";15,9;"A2";NA;8,38830290736984;NA;NA;NA;74;-46;-13;-29,5;46;33;80,725;80,725;80,725;0,650949861;0,572971812666667;0,362021333333333;0,032835662;42,8237487566667;25,6860985339295
"449";449;"Control";"Temoin3";"T3";"T3P3";"10";"C191";"Capillifolium";0,101622652;"F";"F";"season2";"15.77";15,9;"A2";NA;8,38830290736984;NA;NA;NA;74;-46;-13;-29,5;46;33;80,725;80,725;80,725;0,650949861;0,572971812666667;0,362021333333333;0,032835662;42,8237487566667;25,6860985339295
"450";450;"Control";"Temoin3";"T3";"T3P3";"20";"P189";"Pleurozium";0,353944391;"F";"F";"season2";"15.77";15,9;"A2";6,77395158630837;8,38830290736984;NA;NA;6,77395158630837;74;-46;-13;-29,5;46;33;80,725;80,725;80,725;0,650949861;0,572971812666667;0,362021333333333;0,032835662;42,8237487566667;25,6860985339295
"451";451;"Control";"Temoin3";"T3";"T3P3";"20";"F162";"Fuscum";-0,07073679;"F";"F";"season2";"15.77";15,9;"A2";6,77395158630837;8,38830290736984;NA;NA;6,77395158630837;74;-46;-13;-29,5;46;33;80,725;80,725;80,725;0,650949861;0,572971812666667;0,362021333333333;0,032835662;42,8237487566667;25,6860985339295
"452";452;"Control";"Temoin3";"T3";"T3P3";"20";"C182";"Capillifolium";-0,05288518;"F";"F";"season2";"15.77";15,9;"A2";6,77395158630837;8,38830290736984;NA;NA;6,77395158630837;74;-46;-13;-29,5;46;33;80,725;80,725;80,725;0,650949861;0,572971812666667;0,362021333333333;0,032835662;42,8237487566667;25,6860985339295
"453";453;"Control";"Temoin4";"T4";"T4P1";"10";"P198";"Pleurozium";0,239433218;"F";"F";"season2";"15.77";15,9;"A2";8,35071634731923;NA;8,78384593106831;7,79240492861675;8,35071634731923;74;-39;-2,5;-20,75;39;36,5;66,575;66,575;66,575;0,750565073;0,655079923333333;0,326155;0,0352529166666667;36,3678111066667;11,9332298094108
"454";454;"Control";"Temoin4";"T4";"T4P1";"10";"F163";"Fuscum";-0,018710826;"F";"F";"season2";"15.77";15,9;"A2";8,35071634731923;NA;8,78384593106831;7,79240492861675;8,35071634731923;74;-39;-2,5;-20,75;39;36,5;66,575;66,575;66,575;0,750565073;0,655079923333333;0,326155;0,0352529166666667;36,3678111066667;11,9332298094108
"455";455;"Control";"Temoin4";"T4";"T4P1";"10";"C185";"Capillifolium";-0,104216482;"F";"F";"season2";"15.77";15,9;"A2";8,35071634731923;NA;8,78384593106831;7,79240492861675;8,35071634731923;74;-39;-2,5;-20,75;39;36,5;66,575;66,575;66,575;0,750565073;0,655079923333333;0,326155;0,0352529166666667;36,3678111066667;11,9332298094108
"456";456;"Control";"Temoin4";"T4";"T4P1";"20";"P197";"Pleurozium";0,283309819;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,78384593106831;7,70739220131648;7,70739220131648;74;-39;-2,5;-20,75;39;36,5;66,575;66,575;66,575;0,750565073;0,655079923333333;0,326155;0,0352529166666667;36,3678111066667;11,9332298094108
"457";457;"Control";"Temoin4";"T4";"T4P1";"20";"F157";"Fuscum";-0,040024884;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,78384593106831;7,70739220131648;7,70739220131648;74;-39;-2,5;-20,75;39;36,5;66,575;66,575;66,575;0,750565073;0,655079923333333;0,326155;0,0352529166666667;36,3678111066667;11,9332298094108
"458";458;"Control";"Temoin4";"T4";"T4P1";"20";"C184";"Capillifolium";-0,04176024;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,78384593106831;7,70739220131648;7,70739220131648;74;-39;-2,5;-20,75;39;36,5;66,575;66,575;66,575;0,750565073;0,655079923333333;0,326155;0,0352529166666667;36,3678111066667;11,9332298094108
"459";459;"Control";"Temoin4";"T4";"T4P2";"10";"P137";"Pleurozium";0,223677358;"F";"F";"season2";"15.77";15,9;"A2";7,46220820438236;NA;8,78384593106831;7,79240492861675;7,46220820438236;95,84;-40;-22,5;-31,25;40;17,5;106,7;106,7;106,7;0,0481814815;0,930026564;0,490865;0,0236512725;80,62731807;9,93717104718705
"460";460;"Control";"Temoin4";"T4";"T4P2";"10";"F164";"Fuscum";-0,038907746;"F";"F";"season2";"15.77";15,9;"A2";7,46220820438236;NA;8,78384593106831;7,79240492861675;7,46220820438236;95,84;-40;-22,5;-31,25;40;17,5;106,7;106,7;106,7;0,0481814815;0,930026564;0,490865;0,0236512725;80,62731807;9,93717104718705
"461";461;"Control";"Temoin4";"T4";"T4P2";"10";"C51";"Capillifolium";0,390015293;"F";"F";"season2";"15.77";15,9;"A2";7,46220820438236;NA;8,78384593106831;7,79240492861675;7,46220820438236;95,84;-40;-22,5;-31,25;40;17,5;106,7;106,7;106,7;0,0481814815;0,930026564;0,490865;0,0236512725;80,62731807;9,93717104718705
"462";462;"Control";"Temoin4";"T4";"T4P2";"20";"P131";"Pleurozium";0,149567689;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,78384593106831;7,70739220131648;7,70739220131648;95,84;-40;-22,5;-31,25;40;17,5;106,7;106,7;106,7;0,0481814815;0,930026564;0,490865;0,0236512725;80,62731807;9,93717104718705
"463";463;"Control";"Temoin4";"T4";"T4P2";"20";"F173";"Fuscum";0,12848401;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,78384593106831;7,70739220131648;7,70739220131648;95,84;-40;-22,5;-31,25;40;17,5;106,7;106,7;106,7;0,0481814815;0,930026564;0,490865;0,0236512725;80,62731807;9,93717104718705
"464";464;"Control";"Temoin4";"T4";"T4P2";"20";"C113";"Capillifolium";0,299737016;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,78384593106831;7,70739220131648;7,70739220131648;95,84;-40;-22,5;-31,25;40;17,5;106,7;106,7;106,7;0,0481814815;0,930026564;0,490865;0,0236512725;80,62731807;9,93717104718705
"465";465;"Control";"Temoin4";"T4";"T4P3";"10";"P129";"Pleurozium";0,275348528;"F";"F";"season2";"15.77";15,9;"A2";NA;8,78384593106831;8,78384593106831;7,79240492861675;7,79240492861675;100;-41,5;-8,5;-25;41,5;33;86,75;86,75;86,75;1,15338627033333;0,605556829666667;0,313712666666667;0,086125633;48,6728965566667;12,2898117839213
"466";466;"Control";"Temoin4";"T4";"T4P3";"10";"F154";"Fuscum";-0,138600716;"F";"F";"season2";"15.77";15,9;"A2";NA;8,78384593106831;8,78384593106831;7,79240492861675;7,79240492861675;100;-41,5;-8,5;-25;41,5;33;86,75;86,75;86,75;1,15338627033333;0,605556829666667;0,313712666666667;0,086125633;48,6728965566667;12,2898117839213
"467";467;"Control";"Temoin4";"T4";"T4P3";"10";"C124";"Capillifolium";0,143037722;"F";"F";"season2";"15.77";15,9;"A2";NA;8,78384593106831;8,78384593106831;7,79240492861675;7,79240492861675;100;-41,5;-8,5;-25;41,5;33;86,75;86,75;86,75;1,15338627033333;0,605556829666667;0,313712666666667;0,086125633;48,6728965566667;12,2898117839213
"468";468;"Control";"Temoin4";"T4";"T4P3";"20";"P133";"Pleurozium";0,257973978;"F";"F";"season2";"15.77";15,9;"A2";8,61327145095917;8,78384593106831;8,78384593106831;7,70739220131648;8,61327145095917;100;-41,5;-8,5;-25;41,5;33;86,75;86,75;86,75;1,15338627033333;0,605556829666667;0,313712666666667;0,086125633;48,6728965566667;12,2898117839213
"469";469;"Control";"Temoin4";"T4";"T4P3";"20";"F153";"Fuscum";-0,078360498;"F";"F";"season2";"15.77";15,9;"A2";8,61327145095917;8,78384593106831;8,78384593106831;7,70739220131648;8,61327145095917;100;-41,5;-8,5;-25;41,5;33;86,75;86,75;86,75;1,15338627033333;0,605556829666667;0,313712666666667;0,086125633;48,6728965566667;12,2898117839213
"470";470;"Control";"Temoin4";"T4";"T4P3";"20";"C112";"Capillifolium";0,161543158;"F";"F";"season2";"15.77";15,9;"A2";8,61327145095917;8,78384593106831;8,78384593106831;7,70739220131648;8,61327145095917;100;-41,5;-8,5;-25;41,5;33;86,75;86,75;86,75;1,15338627033333;0,605556829666667;0,313712666666667;0,086125633;48,6728965566667;12,2898117839213
"471";471;"Control";"Temoin2";"T5";"T5P1";"10";"P140";"Pleurozium";0,281233915;"F";"F";"season2";"15.77";15,9;"A2";7,02634803921569;NA;8,15622886049619;7,81318399414627;7,02634803921569;45,23;-43;-16,5;-29,75;43;26,5;70,79;70,79;70,79;0,341842193;0,63202521525;0,302606675;0,02862894175;35,351083265;22,0092779479354
